sta_name,sta_code,mun_code,mun_name,Tractor Tipo 1 (unidades),Tractor Tipo 2 (unidades),Arados T1 (unidades),Cultivadora T1 (unidades),Desmalezadoras T1 (unidades),Equipo de aspersión de pesticidas T1 (unidades),Equipo de bombeo T1 (unidades),Fertilizadora T1 (unidades),"Otras maquinarias, equipos o implementos T1 (unidades)",Rastras T1 (unidades),Remolque T1 (unidades),Sembradoras T1 (unidades),Sierra T1 (unidades),Trilladoras T1 (unidades),Arados T2 (unidades),Cultivadora T2 (unidades),Desmalezadoras T2 (unidades),Equipo de aspersión de pesticidas T2 (unidades),Equipo de bombeo T2 (unidades),Fertilizadora T2 (unidades),"Otras maquinarias, equipos o implementos T2 (unidades)",Rastras T2 (unidades),Remolque T2 (unidades),Sembradoras T2 (unidades),Sierra o motosierra T2 (unidades),Trilladoras T2 (unidades),Productores de Algodón,Productores de Amaranto,Productores de Arroz,Productores de Avena forrajera,Productores de Brócoli,Productores de Calabaza/calabacita,Productores de Cebada grano,Productores de Cebolla,Productores de Chile,Productores de Frijol,Productores de Jitomate (Tomate rojo),Productores de Maíz forrajero,Productores de Maíz grano amarillo,Productores de Maíz grano blanco,Productores de Melón,Productores de Papa,Productores de Sandia,Productores de Sorgo forrajero,Productores de Sorgo grano,Productores de Soya,Productores de Tomate de cáscara (tomatillo),Productores de Trigo grano,Superficie sembrada de Algodón (ha),Superficie sembrada de Amaranto (ha),Superficie sembrada de Arroz (ha),Superficie sembrada de Avena forrajera (ha),Superficie sembrada de Brócoli (ha),Superficie sembrada de Calabaza/calabacita (ha),Superficie sembrada de Cebada grano (ha),Superficie sembrada de Cebolla (ha),Superficie sembrada de Chile (ha),Superficie sembrada de Frijol (ha),Superficie sembrada de Jitomate (Tomate rojo) (ha),Superficie sembrada de Maíz forrajero (ha),Superficie sembrada de Maíz grano amarillo (ha),Superficie sembrada de Maíz grano blanco (ha),Superficie sembrada de Melón (ha),Superficie sembrada de Papa (ha),Superficie sembrada de Sandia (ha),Superficie sembrada de Sorgo forrajero (ha),Superficie sembrada de Sorgo grano (ha),Superficie sembrada de Soya (ha),Superficie sembrada de Tomate de cascara (Tomatillo) (ha),Superficie sembrada de Trigo grano (ha),Producción de Algodón (ton),Producción de Amaranto (ton),Producción de Arroz (ton),Producción de Avena forrajera (ton),Producción de Brócoli (ton),Producción de Calabaza/calabacita (ton),Producción de Cebada grano (ton),Producción de Cebolla (ton),Producción de Chile (ton),Producción de Frijol (ton),Producción de Jitomate (Tomate rojo) (ton),Producción de Maíz forrajero (ton),Producción de Maíz grano amarillo (ton),Producción de Maíz grano blanco (ton),Producción de Melón (ton),Producción de Papa (ton),Producción de Sandia (ton),Producción de Sorgo forrajero (ton),Producción de Sorgo grano (ton),Producción de Soya (ton),Producción de Tomate de cáscara (tomatillo) (ton),Producción de Trigo  (ton)
Chiapas,7,7114,Benemérito de las Américas,13,27,2,0,13,11,1,0,3,0,0,0,0,0,0,0,82,21,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,196,0,13,39,1707,0,0,0,0,0,0,0,0,0,0,2,0,0,0.5,0,0,10.1,349.5,0,61.62,89.25,5718.72,0.33,0,1.33,0,0,0,0,0,0,0,3.3,0,0,0.5,0,0,14.3,497.5,0,1648.08,111.05,10628.44,0,0,11,0,0,0,0,0
Chiapas,7,7012,Berriozábal,11,38,2,0,3,0,0,0,19,3,0,0,0,0,1,1,4,2,2,0,30,1,0,0,0,1,0,0,0,0,0,60,0,0,36,422,4,10,353,1271,0,0,0,0,0,0,0,0,0,0,0,0,2,68.73,0,0.5025,32.29,415.8349,2.8,47.1708,628.1267,2505.8415,0,0,0.02,1,4.5,0,0,0,0,0,0,0,0.02,619.02,0,0.06,7.578,145.6784,43,801.4846,1064.6975,3419.9626,0,0,0.1,20.02,8,0,0,0
Chiapas,7,7013,Bochil,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,1,1,0,98,0,0,0,1,0,0,0,0,0,0,26,0,5,0,1039,3,363,861,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,17.75,0,1.18,0,948.96,3,436.68,1356.68,4967.98,0,0,0,0,0,0,0,0,0,0,0,0,0,10.16,0,1.57,0,435.25,54.29,1653.55,1754.58,6408.24,0,0,0,0,0,0,0,0
Chiapas,7,7015,Cacahoatán,2,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,1,1,0,41,0,0,0,3,0,0,0,0,0,0,0,0,0,0,90,0,0,126,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.35,0,0.62,108.44,47.59,0,0.03,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,15.62,0,1,74.8,48.95,0,0.44,0,0,0,0,0,0.1
Chiapas,7,7120,Capitán Luis Ángel Vidal,30,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,81.71,0,0,0,0,0,0,0,0
Chiapas,7,7016,Catazajá,0,0,0,0,2,0,4,1,1,0,2,0,0,1,2,0,59,1,6,0,21,2,0,3,9,1,0,0,0,0,0,48,0,0,38,151,3,53,142,1201,15,0,14,0,0,0,0,0,0,0,0,0,0,34.03,0,0,27.83,185.53,1.5,90.14,250.06,2183.45,8.26,0,7.4,0,30,0,0,0,0,0,0,0,0,23.87,0,0,13.9,110.5925,1.36,1602.5601,413.1237,2872.1382,5.571,0,28.55,0,0,0,0,0
Chiapas,7,7022,Chalchihuitán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,198,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,337.31,0,0,183.39,2346.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,91.44,0,0,108.68,1203.98,0,0,0,0,0,0,0,0
Chiapas,7,7023,Chamula,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,1,3,0,0,0,0,0,0,0,0,0,69,688,0,7,0,4184,0,303,2109,9335,0,140,0,0,0,0,8,0,0,0,0,0,16.88,682.82,0,3,0.2503,4652.5628,1.25,381.6082,3115.4563,9604.4288,0,51.07,0,3.6,0,0,0,0.26,0,0,0,0,160.89,10666.6,0,0.9049,0.0501,838.7433,1.1,334.0465,3124.837,6407.5436,0,205.57,0,0,0,0,5.49,0.12
Chiapas,7,7024,Chanal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,293,0,0,237,75,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,0,0,0,493.82,0,0.25,392.08,113.6,0,0,0,0,0,0,0,0,0,0,0,0,0,22.69,0,0,0,131.08,0,0.25,287.42,89.42,0,0,0,0,0,0,0,0
Chiapas,7,7025,Chapultenango,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,732,0,0,0,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,0,0,0,437.4,0,0,6,1251.51,0,0,0,0,0,0,0,0,0,0,0,0,0,79.45,0,0,0,90.07,0,0,6.85,892.69,0,0,0,0,0,0,0,0
Chiapas,7,7026,Chenalhó,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,85,0,0,0,0,0,0,0,0,0,0,42,0,0,0,2233,15,6,960,3086,0,0,0,0,0,0,0,0,0,0,0,0,0,36.47,0,0,0,2446.9008,9.4939,10,1201.1471,4232.2485,0,1,0,0,0,0,2.8,0,0,0,0,0,0,69.88,0,0,0,1112.8795,79.5623,4.2,811.8858,4504.5712,0,14.74,0,0,0,0,9.33,0
Chiapas,7,7027,Chiapa de Corzo,8,77,0,2,1,0,1,0,4,3,0,3,1,0,19,13,9,544,229,1,75,46,5,11,11,0,0,5,0,0,0,308,0,41,25,831,46,19,769,5760,11,0,0,60,51,0,51,0,0,2.4,0,0,0,424.9,0,54.655,5.8534,1505.1643,11.875,51.12,1944.9881,16893.4238,11.33,0,0,156.69,201.33,0,72.56,0,0,1.83,0,0,0,1875.55,0,1152.3927,65.1011,907.6432,456.6575,963.17,4608.2324,36104.1969,106.34,0,0,3027.84,518.27,0,1165.26,0
Chiapas,7,7028,Chiapilla,1,4,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,72,5,0,11,1,6,1,0,0,0,0,0,0,0,9,0,0,4,152,11,26,50,501,0,0,0,0,10,0,0,0,0,0,0,0,0,12.85,0,0,2.7825,204.2857,17.3589,62,122.1826,1066.2669,0,0,0,3,24.27,0,0,0,0,0,0,0,0,63.73,0,0,31.4873,96.1432,861.0747,1513.12,305.2455,2447.5271,0,0,0,90,93.69,0,0,0
Chiapas,7,7029,Chicoasén,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,102,0,0,27,619,0,0,0,0,0,0,0,0,0,0,0,0,0,97.03,0,0,0,110.51,0,0,117.9,1678.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.22,0,0,0,32.52,0,0,160.83,1756.22,0,0,0,0,0,0,0,0
Chiapas,7,7030,Chicomuselo,9,32,2,0,1,1,0,0,4,1,1,1,0,0,4,0,3,7,11,0,194,2,2,3,19,0,0,0,0,0,0,0,0,0,0,452,0,67,223,3486,0,0,0,0,3,0,0,0,0,0,0,0,0,1.1,0,0,0,562.82,0,174.9,419.75,7709.56,0,0,0,0.5,6,0,0,0,0,0,0,0,0,0.5,0,0,0,449.03,0,3529.61,1095.26,24428.53,0,0,0,10.01,51,0,0,0
Chiapas,7,7031,Chilón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,29,0,0,0,6,1,0,0,0,0,0,12,0,0,23,7267,0,0,11232,5123,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,14.75,5703.01,1.25,0,14421.02,6912.04,0,0,0,0,0,0,3.5,0,0,0,0,0,0,23.04,0,0,17.77,1973.04,5.5,0,12318.45,5826.45,0,0,0,0,0,0,38.4,0
Chiapas,7,7017,Cintalapa,63,287,22,8,4,3,3,1,23,18,4,10,0,4,79,42,3,83,33,1,105,59,11,16,0,9,0,0,0,0,0,26,0,0,15,666,48,20,362,5304,0,0,11,37,70,0,9,0,0,0,0,0,0,38.8,0,0.8,12.8,728.7189,40.65,100.13,997.838,18781.4354,1,1,13.75,245.69,494.9,1,4.93,0,0,0,0,0,0,67.63,0,0.6,56.0462,590.6387,1924.414,2627.7066,2398.5007,38235.3373,20,14.5897,262.3636,4580.4418,1604.4625,1,86.7,0
Chiapas,7,7018,Coapilla,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,4,0,41,0,0,0,5,0,0,0,0,0,0,21,0,0,0,741,0,0,26,987,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1,0,0,0,849.42,0.05,2.71,39.26,1757.16,0.14,0,0,0,0,0,0,0,0,0,0,0,0,252.13,0,0,0,143.57,2.67,29.2,31.45,1312.59,0.02,0,0,0,0,0,0,0
Chiapas,7,7019,Comitán de Domínguez,5,51,3,3,0,0,1,0,4,2,0,0,0,0,23,10,3,73,77,2,128,16,1,2,4,1,0,0,0,0,0,36,0,96,60,2176,217,94,4314,2930,0,0,0,0,3,0,20,0,0,0,0,0,0.5,19.56,0,55.14,25.5672,2666.3232,61.2683,227.45,6779.2039,5249.2501,0.5,0,0.5,1,5.5,0.52,8.88,0,0,0,0,0,3.16,45.05,0,921.96,32.4796,1059.9243,3090.5428,622.49,11041.3318,8616.3022,7,0,5,2,10.92,0.52,31.72,0
Chiapas,7,7021,Copainalá,0,19,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,4,0,41,0,0,0,5,0,0,0,0,0,0,87,0,0,6,1259,0,18,192,2168,0,0,0,0,0,0,0,0,0,0,0.5,0,0,84.03,0,0,8.01,1080.36,3.26,27.45,305.14,3268.31,0,0,0,0,0,0,0,0,0,0,0.08,0,0,768.05,0,0.12,16.15,337.47,118.04,66.54,366.27,3135.95,0,0,0,0,0,0,0,0
Chiapas,7,7014,El Bosque,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,105,0,0,0,1,0,0,0,0,0,0,4,0,0,0,265,0,6,681,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,135.88,0,3,603.64,1055.74,0,0,0,0,0,0,0,0,0,0,0,0,0,85.3,0,0,0,45.42,0,2.95,466.49,1022.88,0,0,0,0,0,0,0,0
Chiapas,7,7122,El Parral,11,28,2,0,2,2,1,1,11,5,1,3,0,0,10,1,2,181,0,0,17,18,4,3,1,1,0,0,0,0,0,85,0,0,0,44,0,7,394,1578,0,0,0,7,8,0,0,0,0,0,0,0,0,229.64,0,0,1,51.2,1,22.5,1278.97,5130.57,1.5,0,0,13.4,12,0,0,0,0,0,0,0,0,38.64,0,0,2,81.87,50.46,376.16,5150.52,17421.38,0,0,0,268.27,64.68,0,0,0
Chiapas,7,7070,El Porvenir,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,249,0,5,522,1085,0,520,0,0,0,0,0,0,0,0,0,0,3.83,10.5,0,0.2333,0.25,240.7398,0.256,4.32,626.6825,1413.2157,0,179.61,0,0,0,0,0,0,0,0,0,0,13.47,3.6,0,1.1,0.25,40.6081,13.0825,3.5,508.9922,2018.7793,0,1698.17,0,0,0,0,0,0
Chiapas,7,7123,Emiliano Zapata,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,63,0,0,12,3,2,0,0,0,0,0,0,0,0,67,0,0,0,79,0,8,111,1393,0,0,0,19,27,0,0,0,0,0,0,0,0,228.2,0,0.5,0,92.07,0,20.75,273.25,5561.3,0,0,0,63.94,122.37,0,0,0,0,0,0,0,0,1383.18,0,10,0,42.46,0,437.87,572.66,12102.68,0,0,0,1296.26,425.94,0,0,0
Chiapas,7,7032,Escuintla,3,17,0,0,0,0,0,0,3,0,0,0,1,0,0,0,4,23,3,0,133,0,3,1,41,0,0,0,74,0,0,19,0,0,4,387,0,36,105,909,0,0,0,0,0,0,0,0,0,0,51.76,0,0,6.62,0,0,0.45,185.28,0.24,105.85,97.72,1050.92,0,0,0,0,0,0.5,0,0,0,0,47,0,0,98.61,0,0,0.02,102.28,0.01,615.56,102.42,1384.06,0,0,0,0,0,0.87,0,0
Chiapas,7,7033,Francisco León,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,220,0,0,0,1097,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,185.37,0,0,0,1097,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,50.4,0,220.7,0,1134.3,0,0,0,0,0,0,0,0
Chiapas,7,7034,Frontera Comalapa,3,72,0,0,0,0,0,0,1,0,0,0,0,0,3,4,3,9,1,0,73,8,0,0,0,2,0,0,0,0,0,0,0,0,0,346,7,101,559,4366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.95,0.25,405.1961,45.5,339.8577,1114.822,13627.7972,0.7357,0,2.09,0,1,0,0,0,0,0,0,0,0,1,0,20.9002,0.6,344.9136,2295.1277,6659.3537,3051.3744,37517.7947,10.9546,0,56.2,0,8,0,0,0
Chiapas,7,7035,Frontera Hidalgo,11,62,1,0,0,1,0,0,0,1,0,1,0,0,26,11,3,30,16,0,10,26,2,15,0,3,0,0,0,0,0,0,0,0,4,0,0,3,145,692,0,0,0,0,0,10,0,0,0,0,0,0,0,0.15,0,0,3.74,0.56,1,7,405.83,1767.17,0,0,0,0,1,92.27,0,0,0,0,0,0,0,3.15,0,0,70.74,0.51,50.46,154.49,1873.98,6678.12,0,0,0,3.5,180.73,0,0,0
Chiapas,7,7125,Honduras de la Sierra,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,75,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.6,0,1.5,107.19,490.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.56,0,32.87,215.85,786.75,0,0,0,0,0,0,0,0
Chiapas,7,7037,Huehuetán,23,74,3,0,1,0,0,1,2,4,1,0,0,0,12,4,14,29,8,0,7,7,1,0,10,1,0,0,0,0,0,12,0,0,13,33,0,19,59,580,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiapas,7,7039,Huitiupán,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,11,1353,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0.5,3.56,683.6,0,2.5,505.84,5479.35,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48,0,0.05,2.7,505.18,0,3,567.12,7232.37,0,0,0,0,0,0,0,0
Chiapas,7,7038,Huixtán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,0,0,1468,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,2,2369.73,0.5,0,2446.62,2342.79,0,3.5,0,0,0,0,0,1.5,0,0,0,0,0,0.05,0,0,0.05,335.01,0.2,0,1394.87,1569.69,0,0.28,0,0,0,0,0,0.05
Chiapas,7,7040,Huixtla,25,45,3,3,4,4,3,0,4,2,2,0,4,0,10,9,23,54,10,8,177,16,7,1,76,2,0,0,0,0,0,8,0,0,10,31,0,5,24,255,0,0,7,0,0,0,0,0,0,0,0,0,0,5.88,0,0,3.11,25.94,0,19.31,24.43,281.34,4,0,10,0,0,0,0,0,0,0,0,0,0,8.89,0,0,7.54,12.72,0,519.17,34.31,399.59,3,0,17.2,0,0,0,0,0
Chiapas,7,7042,Ixhuatán,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,6,1337,0,0,6,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,17.05,0,0,1.73,645.83,0,2,7.2,1175.12,0,0,0,0,0,0,0.31,0,0,0,0,0,0,291.54,0,0,0.97,219.41,0,44.14,10.83,1087.97,0,0,0,0,0,0,0.01,0
Chiapas,7,7043,Ixtacomitán,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,100,0,0,0,290,0,0,0,0,0,0,0,0,0,0,1.5,0,0,4,0,0,1,92.71,0,0.5,0,386.28,0,0,0,0,0,0,0,0,0,0,0,0.6,0,11.25,0,0,0.07,22.31,0,14,0,253.11,0,0,0,0,0,0,0,0
Chiapas,7,7044,Ixtapa,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,2,0,2,1,0,0,0,0,0,0,0,0,0,39,0,0,0,659,18,8,488,5001,0,0,0,0,0,0,0,0,0,0,0,0,0,44.05,0,0,0.5,858.54,22.96,21,735.35,9782.53,0,0.02,1.55,0,0,0,0.5,0,0,0,0,0,0,65.22,0,0,0.1,340,611.74,20.5,1056.13,11564.26,0,0.1,31.5,0,0,0,0.5,0
Chiapas,7,7045,Ixtapangajoya,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,190,0,0,0,325,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,109.81,0,0,1.4,327.69,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,60.49,0,0,1,268.34,0,0,0,0,0,0,0,0
Chiapas,7,7046,Jiquipilas,58,363,25,4,10,6,2,1,40,26,8,14,0,2,189,96,4,132,6,4,111,92,39,38,0,9,0,0,0,0,0,50,0,3,20,635,15,28,756,5513,0,0,33,27,48,0,11,0,0,0,0,0,0,68.66,0,0.75,13,785.8545,17.35,204.38,3088.5882,23720.8972,1.5,0,91.31,81.95,139.4,4,7.1,0,0,0,0,0,0,197.22,0,8.15,165.8728,578.6658,834.1329,2444.7916,10621.3138,66621.1627,2,0,1945.96,1565.73,469.24,7.36,46.79,0
Chiapas,7,7047,Jitotol,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,16,0,0,0,795,6,5,559,2199,0,0,0,0,0,0,4,0,0,0,0,0,0,11.36,0,0,2.1,817.84,3.88,5.44,626.1,3006.26,0,0,0,0,0,0,4.6,0,0,0,0,0,0,170.56,0,0,2.25,415.45,75.88,5.6,667.03,4546.6,0,0,0,0,0,0,54.27,0
Chiapas,7,7048,Juárez,22,26,14,0,10,20,6,2,13,3,4,0,1,1,6,0,9,292,9,2,10,1,3,2,3,2,0,0,9,0,0,10,0,0,3,102,0,7,0,491,0,0,5,0,0,0,0,0,0,0,25.05,0,0,5.43,0,0,1.25,69.99,2.5,35,0,1052.04,0.75,0,2.42,0,0,0,0,0,0,0,8.05,0,0,3.41,0,0,0.25,24.36,1.6,188.56,0,1066.41,0.15,0,0.3,0,0,0,0,0
Chiapas,7,7020,La Concordia,65,161,21,3,7,11,0,2,52,21,20,7,0,7,62,22,15,53,7,1,941,104,126,24,6,12,0,0,0,0,0,36,0,0,37,1173,0,58,691,6721,0,0,5,10,15,0,0,0,0,0,0,0,0,43.4,0,0,23,1334.02,1.25,229.4,2229.7377,23988.6569,0.5,0,8.5,17.43,79.5,0,0,0,0,0,0,0,0,89.23,0,0,40.879,1142.6035,63.075,5868.1325,9273.9709,90811.8003,5,0,105,422.49,280.02,0,0,0
Chiapas,7,7036,La Grandeza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,81,0,0,141,471,0,8,0,0,0,0,0,0,0,0,0,0,0.11,1,0,0,0,66.25,1,0,184.72,582,0,0.69,0,0,0,0,0,0,0,0,0,0,2.45,0.35,0,0,0,27.58,0.12,0,178.26,864.58,0,5.37,0,0,0,0,0,0
Chiapas,7,7041,La Independencia,0,37,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,72,46,0,73,4,0,0,0,0,0,0,0,0,0,28,0,33,27,3745,167,0,3990,3663,0,0,0,0,0,0,93,0,0,0,0,0,0.75,12.98,0,12,1.63,4556.33,13.88,9.75,6593.59,5322.87,0,0,0.25,0,0,0,54.05,0,0,0,0,0,15.38,34.27,0,79.04,11.92,2314.98,434.81,35.98,9652.19,6683.99,0,0,0.8,0,0,0,248.87,0
Chiapas,7,7050,La Libertad,28,22,3,0,2,0,3,9,3,3,0,1,1,0,1,1,11,0,0,0,3,2,1,1,5,1,0,0,0,0,0,51,0,0,4,42,0,3,38,393,0,0,0,0,0,0,0,0,0,0,0,0,0,23.86,0,0,5.75,29.3,0.5,13.5,59.41,608.95,0.25,0,101,0,0,0,0,0,0,0,0,0,0,23.54,0,0,4.9,16.29,3.95,262.42,82.58,742.23,0.5,0,2002,0,0,0,0,0
Chiapas,7,7099,La Trinitaria,12,133,2,0,0,0,0,1,5,1,1,0,0,0,18,10,0,9,4,0,79,19,0,6,0,1,0,0,0,0,0,4,0,25,24,1793,264,3,2445,9108,0,0,3,0,23,0,0,0,0,0,0,0,0,1.13,0,17.52,5.75,3155.94,103.3,4.64,4286.34,21121.52,0.65,0,1.56,2.5,182.44,0,1.5,0,0,0,0,0,0,21.07,0,297.35,33.5,1004.4918,4172.3404,81.4054,6989.8617,35137.6846,9.6338,0,37.28,31.03,1424.4,0,3.04,0
Chiapas,7,7049,Larráinzar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,45,0,0,0,1753,0,0,2408,1339,0,7,0,17,0,0,0,0,0,0,0,0,0,19.77,0,0.13,0,1015.78,0.25,0.19,1491.44,917.46,0,3.98,0,0,0,0,20.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiapas,7,7052,Las Margaritas,2,44,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,282,7,0,298,0,5,0,0,0,0,0,0,0,0,12,0,0,0,5915,14,4,9344,8660.22,0,0,0,0,0,0,112,0,0,0,0,0,0.2,8.11,0,0.06,0,7712.08,14.19,4.03,18344.5,8660.22,0,0,0,9,0,0,126.14,0,0,0,0,0,2.53,31.42,0,0.1,0,2664.02,666.01,58.35,21627.99,7110.16,0,0,0,140.14,0,0,302.91,0
Chiapas,7,7075,Las Rosas,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,3,67,1083,921,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.025,0.25,1483.3588,0.33,102.44,2030.077,1668.8602,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiapas,7,7051,Mapastepec,41,97,11,0,12,7,4,2,21,9,11,4,4,3,17,4,17,126,9,2,90,18,11,10,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4376,0.03,520.4296,18.8485,772.8,2827.8894,1855.1382,0,0,0,0,0,0,0,0
Chiapas,7,7115,Maravilla Tenejapa,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,449,1642,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.63,0,0,1,125.7,0,1.4,739.46,2635.4,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.75,0,0,2.94,98.86,0,30.68,1005.74,3164.48,0,0,0,0,0,0,0,0
Chiapas,7,7116,Marqués de Comillas,8,67,0,0,4,1,5,0,3,1,1,0,0,0,0,0,169,10,126,0,24,2,1,1,48,2,0,0,0,0,0,0,0,0,7,563,0,5,53,1674,0,0,0,0,0,0,0,0,0,0,1,0,0,0.67,0,0,8.5,751.36,0,20.5,164.75,5002.31,0,0,0,0,0,0,0,0,0,0,2,0,0,0.5,0,0,34.84,701.67,0,342.05,560.44,8617.93,0,0,0,0,0,0,0,0
Chiapas,7,7053,Mazapa de Madero,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,30,0,8,149,567,0,11,0,0,0,0,0,0,0,0,0,0,0.16,1.46,0,0,0,22.55,0.12,8.06,146.88,609.88,0,9.32,0,0,0,0,0,0.5,0,0,0,0,2.4,25.45,0,0,0,3.8,3.78,28.57,131.2,722.16,0,91.03,0,0,0,0,0,0.3
